"Tr_year_binned","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","Diagnosed_noART.total","Diagnosed_noART.m","Diagnosed_noART.f","Onart.under6mo.firstinit.under200.total","Onart.under6mo.firstinit.under200.m","Onart.under6mo.firstinit.under200.f","Onart.under6mo.firstinit.over200.total","Onart.under6mo.firstinit.over200.m","Onart.under6mo.firstinit.over200.f","OnART.afterInterrupt.under6mo.under200.total","OnART.afterInterrupt.under6mo.under200.m","OnART.afterInterrupt.under6mo.under200.f","OnART.afterInterrupt.under6mo.over200.total","OnART.afterInterrupt.under6mo.over200.m","OnART.afterInterrupt.under6mo.over200.f","OnART.VL.Supp.total","OnART.VL.Supp.m","OnART.VL.Supp.f","OnART.VL.NoSupp.total","OnART.VL.NoSupp.m","OnART.VL.NoSupp.f","OnART.under6mo.VL.Supp.total","OnART.under6mo.VL.Supp.m","OnART.under6mo.VL.Supp.f","OnART.under6mo.VL.NoSupp.total","OnART.under6mo.VL.NoSupp.m","OnART.under6mo.VL.NoSupp.f","OnART.over6mo.VL.Supp.total","OnART.over6mo.VL.Supp.m","OnART.over6mo.VL.Supp.f","OnART.over6mo.VL.NoSupp.total","OnART.over6mo.VL.NoSupp.m","OnART.over6mo.VL.NoSupp.f","DropOut.total","DropOut.m","DropOut.f","DropOut.first.total","DropOut.first.m","DropOut.first.f","DropOut.subseq.under6mo.total","DropOut.subseq.under6mo.m","DropOut.subseq.under6mo.f","DropOut.subseq.over6mo.total","DropOut.subseq.over6mo.m","DropOut.subseq.over6mo.f"
2026,35,138297.7649594606,44552.751468591785,93745.0134908688,981.8818231501826,351.5621710269149,630.3196521232678,1451.5173970463231,1100.4299302442566,351.08746680206644,78.14967595654444,56.4098739965327,21.739801960011746,66.91752427272608,49.475578618658204,17.441945654067876,5.053611025833792,3.504226726596975,1.5493842992368172,552.5889464693938,373.7122801938359,178.87666627555794,187.03786718042093,38.60370888285721,148.43415829756373,1943.0599602822501,1113.1643857774282,829.8955745048219,168.96173567671738,96.79690311108071,72.16483256563669,746.6701130325047,428.07213086819246,318.59798216431227,64.92783591586998,37.22366355375586,27.704172362114107,1196.3898472497453,685.0922549092357,511.29759234050965,104.03389976084742,59.57323955732484,44.46066020352257,1121.626938898867,562.0169983869661,559.6099405119008,410.65319424880414,230.50741935984053,180.14577488896364,89.09078894052068,46.67082736816772,42.41996157235296,621.882955709542,284.8387516589578,337.0442040505842
2027,35,131660.44176446914,41827.55941388292,89832.88235058624,905.5095025014629,337.0832393524845,568.4262631489783,1370.8816063113277,1041.2727229399302,329.6088833713976,80.25957186081999,60.667311339485806,19.592260521334186,64.92339589134076,53.625308565951606,11.298087325389156,5.073642583476108,3.881535267981914,1.1921073154941944,566.2643048391454,361.1561581796083,205.10814665953708,171.70214775386512,47.52829515777998,124.17385259608515,1881.6879690516053,1070.8695500406313,810.818419010974,163.6250407870961,93.11909130788098,70.50594947921513,743.3264117824012,428.8959933976161,314.4304183847851,64.6370792854262,37.29530377370575,27.341775511720446,1138.361557269204,641.9735566430152,496.3880006261889,98.98796150166991,55.823787534175224,43.16417396749468,1135.8134216773858,558.0221266584809,577.7912950189047,407.96418711363106,235.07858185470047,172.88560525893055,94.38893352947818,44.52760196932204,49.86133156015614,633.4603010342764,278.41594283445835,355.0443581998181
2028,35,124827.62579802076,39342.288821078095,85485.33697694266,820.592106619014,295.0527458085906,525.5393608104234,1412.503138524518,1029.3747503689367,383.1283881555812,63.165856296553955,45.70039564110125,17.4654606554527,61.13199066277459,48.703814276018804,12.428176386755784,5.488333951674504,2.7180403484907956,2.7702936031837084,549.76344567108,364.5831474113493,185.18029825973076,158.8369061621722,33.4908777382195,125.3460284239527,1809.441031260859,1040.8796508218918,768.5613804389674,157.34269837050948,90.51127398451231,66.83142438599717,713.2030223318853,413.53620939215216,299.6668129397331,62.01765411581611,35.95967038192627,26.057983733889834,1096.2380089289738,627.3434414297395,468.89456749923426,95.32504425469337,54.55160360258605,40.773440652107325,1122.2904715274515,562.2296229833223,560.060848544129,419.83510510794173,238.97607610892658,180.85902899901515,100.49716669436069,51.062041488906424,49.43512520545427,601.958199725149,272.19150538548934,329.76669433965964
2029,35,118375.16439644793,37072.76773563576,81302.39666081217,821.6502321219323,291.63974979427206,530.0104823276603,1364.3507606510595,1010.4848919663985,353.8658686846611,65.58848040130813,47.456385727730755,18.13209467357737,64.86657626394582,47.72051648765726,17.146059776288563,6.183779694183871,3.0843520135239175,3.0994276806599537,532.9739135507069,336.47360179117953,196.50031175952745,148.75883538537292,34.74201679087161,114.01681859450132,1730.7093399374608,975.5618801459605,755.1474597915004,150.4964643423879,84.83146783877916,65.66499650360872,692.5604565026729,388.25884811657374,304.30160838609913,60.222648391536765,33.76163896665859,26.46100942487818,1038.1488834347879,587.3030320293867,450.8458514054013,90.27381595085112,51.069828872120574,39.20398707873054,1057.3778550923519,540.5162205812446,516.8616345111071,381.9307294101733,220.230653054882,161.70007635529132,90.76335685207856,49.80803941431924,40.95531743775932,584.6837688301,270.47752811204344,314.20624071805656
2030,35,112130.83401918714,34854.183919797026,77276.65009939011,777.7242249268988,268.63971125900844,509.0845136678904,1305.9414843377162,934.2070724610683,371.7344118766479,52.014252492773274,35.3239109204279,16.69034157234537,58.53586756178276,45.2817033638546,13.254164197928167,3.8285108876724987,2.306216883182282,1.5222940044902167,494.1902208497269,314.5193730480873,179.67084780163964,134.68904467230996,27.69673291042994,106.99231176188002,1569.4240700151831,896.7078243199775,672.7162456952058,136.47165826218983,77.97459341912847,58.497064843061366,635.9441524537729,358.6197041091098,277.324448344663,55.299491517719375,31.18432209644433,24.11516942127504,933.4799175614104,538.0881202108677,395.39179735054273,81.17216674447046,46.79027132268414,34.381895421786325,969.3503401178609,477.182887070616,492.16745304724486,340.6156206236873,191.82149885692525,148.794121766762,82.6620595731829,41.677462355285186,40.984597217897715,546.0726599209908,243.68392585840556,302.3887340625852
2031,35,107976.9399598815,33365.96689851936,74610.97306136215,734.5641974256939,255.19373174275214,479.37046568294187,1409.2322858333819,1020.2481170011813,388.9841688322005,51.64812375466892,37.69449188612127,13.953631868547655,58.71656816655827,45.1056398283324,13.610928338225865,4.746505026504643,2.756379262751887,1.9901257637527556,521.9362070001558,332.2759388070856,189.66026819307024,110.91352934635788,22.986474546804107,87.92705479955376,1565.9185836597176,885.4693940716746,680.4491895880428,136.16683336171457,76.99733861492822,59.169494746786334,640.6077847764105,370.8744778493761,269.7333069270344,55.70502476316613,32.24995459559792,23.45507016756821,925.310798883307,514.5949162222986,410.71588266100844,80.46180859854843,44.747384019330305,35.714424579218125,952.9026411282606,472.3538385331695,480.54880259509105,330.9583139150413,181.3060604966947,149.6522534183466,78.96606490986166,42.42226101459033,36.54380389527132,542.9782623033576,248.62551702188446,294.3527452814731
2032,35,104225.83357105503,32225.356482465148,72000.47708858988,740.9581120136442,245.05113627238404,495.9069757412601,1251.0841691826838,904.9734777869279,346.11069139575585,45.590870797014375,30.42166942659433,15.169201370420048,53.67173517689965,38.08764058306506,15.584094593834593,3.883861427381295,2.717437826171781,1.1664236012095137,463.3652476138723,292.158624046603,171.20662356726933,113.1493811671816,22.08753226755135,91.06184889963025,1454.1640958441349,846.9787869781247,607.18530886601,126.44905181253345,73.65032930244563,52.79872251008783,583.3446073545082,326.6471359455199,256.69747140898824,50.72561803082679,28.404098777871294,22.321519252955497,870.8194884896267,520.3316510326049,350.48783745702184,75.72343378170666,45.24623052457434,30.47720325713233,887.8083240588637,449.3906359711562,438.4176880877075,294.5172122359211,161.14197795390731,133.37523428201376,80.96694861820272,43.79492752350595,37.17202109469678,512.32416320474,244.45373049374294,267.870432710997
2033,35,101062.83020123272,31257.20284212725,69805.62735910546,720.442981465352,248.78118058227327,471.6618008830787,1260.3240855310808,892.7775176893974,367.5465678416833,40.55095846358154,23.591051344443443,16.959907119138098,49.03396755709283,38.14036622057762,10.893601336515214,5.703788772808724,3.0472535152636064,2.656535257545117,464.0057233591895,288.4284194321517,175.57730392703778,98.77183105694975,22.986398968582165,75.78543208836759,1424.0936789171792,800.7530954831598,623.3405834340194,123.83423294931993,69.63070395505737,54.20352899426256,568.1140858863577,324.3942430856491,243.71984280070848,49.40122485968327,28.20819505092601,21.193029808757256,855.9795930308217,476.3588523975107,379.620740633311,74.43300808963666,41.42250890413136,33.0104991855053,886.6715519789128,447.42578176931073,439.24577020960214,301.68719880012605,171.4872635940551,130.199935206071,72.08247549726647,36.26296477130032,35.819510725966154,512.9018776815203,239.67555340395532,273.22632427756497
2034,35,98312.21463091498,30434.88541490672,67877.32921600826,711.7918036804537,254.99784624579056,456.79395743466307,1286.7141752594598,888.9761033094437,397.738071950016,44.09920372097576,30.893367493654992,13.205836227320766,53.436436697733896,34.036496735459394,19.399939962274498,5.8096682004116005,2.7023897406998962,3.1072784597117047,446.8512371212301,289.34599477115074,157.50524235007933,108.75728559061588,23.06736508780815,85.68992050280774,1411.2390572128713,823.0886059055576,588.1504513073137,122.71643975764097,71.57292225265718,51.14351750498379,565.6662574011922,321.22006662830876,244.44619077288343,49.18837020879932,27.932179706809457,21.25619050198986,845.572799811679,501.86853927724883,343.7042605344302,73.52806954884166,43.64074254584772,29.88732700299393,834.6620519923921,407.32369074620425,427.33836124618784,299.7033981845698,168.95701706763967,130.74638111693008,59.57387460693897,32.6320005830573,26.941874023881677,475.3847792008834,205.73467309550728,269.6501061053761
2035,35,96080.16692633514,29986.097745130584,66094.06918120456,684.3517509517701,238.82405678696892,445.5276941648011,1237.8437198934728,863.9793341271007,373.8643857663721,44.952292203826396,26.76544415392747,18.186848049898924,56.58629240823509,42.269295573006445,14.316996835228638,6.220112609581733,3.5031625223736906,2.7169500872080428,421.6291360682901,269.18125588214775,152.44788018614236,97.02061027455962,21.39311870445989,75.62749157009972,1349.766860151015,780.2977338494958,569.4691263015193,117.37103131747956,67.85197685647789,49.51905446100167,534.9396592518133,309.4390860674288,225.50057318438448,46.51649210885333,26.907746614559024,19.6087454942943,814.8272008992018,470.858647782067,343.9685531171348,70.85453920862624,40.944230241918866,29.91030896670737,826.1009155257417,411.72803641220185,414.3728791135398,287.2997050922627,163.53757467646187,123.76213041580081,72.00791409919358,42.03121284961979,29.97670124957379,466.7932963342854,206.15924888612017,260.63404744816523
2036,35,93692.70763432959,29506.217733057223,64186.48990127237,669.10602904813,226.4628303638817,442.6431986842484,1247.4983185383223,873.8170502104026,373.6812683279197,40.059781265976824,23.74799494949953,16.311786316477296,51.39469315974548,35.91920617391074,15.47548698583474,5.4574584683688006,3.5178687027467594,1.9395897656220413,428.52021793819785,277.7449669347356,150.77525100346224,87.98560558401913,24.129263400123907,63.85634218389522,1340.0688411187612,779.8419975767707,560.2268435419904,116.52772531467487,67.81234761537137,48.71537769930352,527.4893371383048,314.00640079459566,213.48293634370913,45.8686380120265,27.30490441692136,18.56373359510514,812.5795039804564,465.835596782175,346.7439071982813,70.65908730264837,40.50744319845,30.151644104198375,810.7744224053073,410.1588208114121,400.6156015938952,261.0870317450887,144.57752181907935,116.5095099260094,68.44879956469369,38.89720480439915,29.55159476029454,481.23859109552484,226.6840941879336,254.55449690759124
2037,35,90147.98507946853,28456.396762641725,61691.58831682681,622.6230041366622,214.7346373892481,407.8883667474141,1190.0087734297797,852.1761349242435,337.8326385055361,39.493029133612616,23.540469436456178,15.952559697156438,56.10592102029797,38.59251455498462,17.513406465313356,3.5619756125371986,2.3702184720934905,1.1917571404437082,446.71006899233606,275.4162335379632,171.2938354543729,84.25346502248406,18.39131112142104,65.86215390106302,1320.3168999282382,754.9144094314688,565.4024904967694,114.81016521115114,65.64473125491033,49.165433956240804,543.3809161958429,307.98865547154537,235.39226072429759,47.25051445181243,26.781622214916986,20.468892236895442,776.9359837323952,446.9257539599235,330.01022977247175,67.55965075933871,38.86310903999334,28.696541719345365,756.9922995343021,378.68501393387476,378.3072856004273,263.1738630197066,147.76156410900984,115.41229891069673,57.7655782330484,34.07775274485016,23.687825488198246,436.0528582815471,196.84569708001476,239.20716120153233
2038,35,86461.99939737565,27304.287892465334,59157.71150491031,592.0423853897619,215.0022066925185,377.04017869724333,1169.9414861633522,789.8198041443926,380.1216820189595,43.916019008256114,28.445006757482044,15.471012250774072,49.944201816795925,33.99873582986264,15.945465986933286,5.425148547609621,4.248551538303339,1.1765970093062827,405.0862806076962,250.92866340984085,154.1576171978554,77.00017832864935,16.750718335526855,60.24945999312249,1222.594870043282,703.6351323366798,518.9597377066023,106.312597395068,61.185663681450414,45.12693371361759,494.45934455669106,281.452535584451,213.00680897224007,42.99646474406009,24.474133529082696,18.522331214977395,728.1355254865911,422.1825967522288,305.9529287343622,63.31613265100791,36.71153015236772,26.60460249864019,740.0015125497514,370.16978132188746,369.8317312278639,251.93952872769083,151.41419792063877,100.52533080705206,60.28583078271011,28.461935433590988,31.82389534911912,427.7761530393504,190.2936479676577,237.4825050716927
2039,35,82593.40011682757,25965.63536081809,56627.764756009485,586.9546545853752,197.9907634430298,388.96389114234546,1176.9725853150137,821.8473672406915,355.1252180743223,39.546619460845825,27.852862792521776,11.693756668324049,51.04373701146198,34.33217060544908,16.711566406012903,5.049451531299227,3.502008720164723,1.5474428111345042,388.47672747799265,238.8698806100429,149.6068468679497,76.9093686708951,14.790816432471557,62.11855223842355,1196.2093697042003,686.5944622312009,509.6149074729994,104.01820606123479,59.703866280973976,44.31433978026081,479.76094191631705,268.17528625867806,211.58565565763902,41.71834277533192,23.319590109450264,18.398752665881656,716.4484277878831,418.4191759725228,298.02925181536034,62.29986328590287,36.384276171523716,25.915587114379157,714.3648495741834,346.6584537969961,367.7063957771873,250.06310957941594,136.19246536287926,113.87064421653668,60.79370885831965,30.807940781730522,29.98576807658912,403.5080311364478,179.65804765238633,223.8499834840615
2040,35,78619.41780766417,24496.56267891627,54122.8551287479,524.4331530131203,177.0684738252624,347.36467918785786,1067.6923636170548,737.6516754019784,330.0406882150763,41.11613870457804,27.557016132332887,13.559122572245151,52.28334871533021,36.67802464544293,15.605324069887285,5.481758271443786,3.5361414722314994,1.9456167992122864,370.49239819533983,228.42625410776677,142.0661440875731,71.31628184367611,17.144480832725154,54.17180101095096,1162.5864397087569,679.4880339310797,483.09840577767716,101.09447301815277,59.085915994006925,42.00855702414584,459.60788406372683,262.92210897351305,196.68577509021375,39.9659029620632,22.862792084653307,17.10311087740989,702.97855564503,416.5659249575666,286.41263068746343,61.128570056089565,36.22312390935362,24.905446146735947,680.411797915126,343.4612454117278,336.9505525033982,222.7437609159864,120.5325809329727,102.2111799830137,58.07384186722311,30.828872156631324,27.24496971059179,399.59419513191654,192.09979232212382,207.49440280979272
2041,35,75111.64304742706,23178.23196531275,51933.41108211431,511.5900592253728,199.51404308990217,312.07601613547064,1104.6636763557774,754.4583460579446,350.2053302978327,41.180422443268306,29.91212050768775,11.268301935580556,46.18198980550172,29.934530451570318,16.2474593539314,5.883335729630648,4.717282987499704,1.1660527421309441,356.3947633714301,231.98820141646817,124.4065619549619,67.70630305773892,15.56103329459907,52.145269763139844,1130.04617944373,650.6078418955008,479.4383375482292,98.26488516901999,56.57459494743484,41.690290221585144,438.0730806071573,259.6249642981263,178.44811630903098,38.09331135714411,22.57608385201098,15.517227505133128,691.9730988365726,390.9828775973744,300.9902212391982,60.171573811875874,33.99851109542386,26.173062716452016,642.7024783669887,315.92156782732064,326.780910539668,219.12161437098575,126.58216995843982,92.53944441254592,58.54924400053334,29.364832783934432,29.18441121659891,365.03161999546955,159.97456508494636,205.0570549105232
2042,35,72956.30874811285,22461.12678711178,50495.181961001064,494.4764620334379,174.61269428751783,319.86376774592003,1110.9441792196828,745.8764421770102,365.0677370426726,28.378426501770065,18.288029542550888,10.090396959219177,46.37071360919309,32.36449169480781,14.006221914385279,3.090529227352779,1.9505047785529024,1.1400244487998765,329.5815579638252,204.5141930725945,125.06736489123068,75.92547657004151,18.98718629563782,56.9382902744037,1061.41731113663,615.7337125915697,445.68359854506025,92.29715749014171,53.54206196448431,38.75509552565741,418.5708151807796,237.1910657742656,181.37974940651398,36.39746218963301,20.625310067327444,15.772152122305563,642.8464959558502,378.542646817304,264.30384913854624,55.89969530050871,32.916751897156864,22.982943403351847,592.3805243801582,281.16097402580664,311.21955035435155,213.43699071623504,108.8751468993617,104.56184381687333,47.30885586705516,26.605897353672407,20.70295851338275,331.634677796868,145.67992977277254,185.95474802409547
